id_mahasiswa,kampus,prodi,angkatan,status,jalur_masuk,jenjang,jenis_kelamin,ipk
2019022735,Universitas Islam Indonesia,Arsitektur,2019,,Mandiri,S1,L,3.071274470147144
2019022774,Universitas Islam Indonesia,Arsitektur,2019,DO,Alih Jenjang,S2,P,3.812219692941475
2019023106,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,L,3.380729718760558
2019023159,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,L,2.9640384102540756
2019023227,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S2,L,3.337815128876033
2019023295,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,L,2.8475439926094808
2019023451,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,P,2.833925443366373
2019023456,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,L,2.545865686718855
2019023461,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,,L,2.7319623005270737
2019023586,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Beasiswa,,P,3.444469742205692
2019024137,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,Profesi,L,3.078046407186333
2019024256,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,P,3.3436386968578713
2019024666,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Beasiswa,S1,L,3.2355952885162176
2019024803,Universitas Islam Indonesia,,2019,LULUS,Mandiri,S1,L,3.579817717280212
2019025105,Universitas Islam Indonesia,Arsitektur,2019,,Mandiri,S1,L,3.1586121671020084
2019025241,,Arsitektur,2019,AKTIF,Alih Jenjang,S1,P,2.8038706827341007
2019025509,Universitas Islam Indonesia,Arsitektur,2019,DO,Alih Jenjang,S1,P,3.31826571614767
2019026024,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Beasiswa,D3,L,3.025223967238314
2019026062,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Transfer,S1,P,3.0167135163789505
2019026250,Universitas Islam Indonesia,Arsitektur,2019,CUTI,Transfer,S2,P,3.059899191686917
2019026590,,,2019,LULUS,Mandiri,D4,L,3.351495184837349
2019026662,,Arsitektur,2019,AKTIF,Mandiri,S1,L,2.6876775210505746
2019026892,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,L,3.2783381793308757
2019026906,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,P,3.2038925651860697
2019026994,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S2,P,3.280023652988211
2019027341,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Transfer,S1,P,3.0405949866372737
2019027423,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S2,P,3.2342327912949926
2019027553,Universitas Islam Indonesia,Arsitektur,2019,DO,Mandiri,S1,L,3.408370068648283
2019028043,Universitas Islam Indonesia,Arsitektur,2019,CUTI,Alih Jenjang,S1,P,3.2978517695989997
2019028320,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,,3.582595177958617
2019028616,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Alih Jenjang,D3,P,3.0916986239485507
2019028939,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Transfer,S1,L,3.379093094206606
2019028988,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,P,3.1934862060808404
2019029144,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Beasiswa,D4,L,3.1788187701827533
2019029847,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,,S1,P,3.2731765597659592
2019032049,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,L,3.431509675871673
2019032175,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Transfer,S1,P,3.0327331141243326
2019032298,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,L,3.2011084126247047
2019032954,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Alih Jenjang,S1,L,3.1139324256160497
2019033193,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Beasiswa,S1,L,2.9981365885732423
2019033359,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Alih Jenjang,S1,P,3.1901978758687934
2019033464,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,L,2.8176585167237564
2019034153,,Arsitektur,2019,LULUS,Beasiswa,S1,P,3.137634156014732
2019034641,Universitas Islam Indonesia, Arsitektur ,2019,LULUS,Alih Jenjang,S1,L,3.3359111412787996
2019034918,Universitas Islam Indonesia,Arsitektur,2019,DO,Beasiswa,D4,P,2.9389654907514133
2019035032,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,,S1,P,3.109294640437327
2019035044,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,P,3.275255551612572
2019035055,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,P,3.1446934639892286
2019035097,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Beasiswa,,L,2.677429418811467
2019035258,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Alih Jenjang,S1,P,3.3244796867018467
2019035565,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,P,
2019036057,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Beasiswa,S1,L,3.3322513193299237
2019036648,Universitas Islam Indonesia,Arsitektur,2019,,Mandiri,D3,L,2.7743442707103094
2019036706,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Transfer,S1,P,2.8719940268430206
2019036784,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,Profesi,P,3.346712726513825
2019036923,Universitas Islam Indonesia, Arsitektur ,2019,AKTIF,Transfer,S1,,2.9836746847216267
2019037049,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,L,3.0422653160790025
2019037914,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,P,3.0996399223188815
2019038099,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,P,2.795006939656637
2019038842,Universitas Islam Indonesia,Arsitektur,2019,DO,Mandiri,S1,L,2.7960106254594286
2019039394,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,D3,L,2.9637684078530557
2019039473,Universitas Islam Indonesia,Arsitektur,2019,DO,Mandiri,S1,L,3.307413347208153
2019039832,,Arsitektur,2019,AKTIF,Beasiswa,S1,,2.923808396492873
2019039871,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,P,2.9929165248088196
2019040679,,Arsitektur,2019,LULUS,Mandiri,S1,L,3.4609200484999496
2019041193,,,2019,AKTIF,Mandiri,S1,L,2.8004072410689207
2019041258,Universitas Islam Indonesia,Arsitektur,2019,LULUS,Mandiri,S1,P,3.1952100412511104
2019041760,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Transfer,S1,P,
2019041796,Universitas Islam Indonesia,Arsitektur,2019,AKTIF,Mandiri,S1,,2.9233199784938084
2019000125,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,,L,2.775399900315045
2019000684,Universitas Islam Indonesia, Biologi ,2019,AKTIF,Mandiri,S1,P,3.396612572341852
2019000935,Universitas Islam Indonesia,Biologi,2019,,Alih Jenjang,S1,L,2.8748010561624477
2019001324,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,Profesi,L,3.2786901901341445
2019001333,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.2959259490644652
2019001784,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,L,3.209954313468921
2019002587,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,2.833557278716846
2019002622,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.0885471344533646
2019003233,,Biologi,2019,AKTIF,Mandiri,S1,,3.047920151233419
2019003346,Universitas Islam Indonesia,Biologi,2019,DO,Mandiri,S1,L,3.360612556992089
2019003454,Universitas Islam Indonesia,Biologi,2019,DO,Transfer,D3,L,2.876657918439372
2019004028,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,L,3.6730730439934227
2019004135,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.177696624726251
2019004293,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,
2019004446,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.081685388394893
2019004458,Universitas Islam Indonesia,Biologi,2019,,Mandiri,D4,P,3.2070686635333674
2019004598,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,L,2.9715278995567944
2019004623,,Biologi,2019,LULUS,Beasiswa,S1,L,3.592045935638807
2019004639,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.084621590464849
2019005168,Universitas Islam Indonesia,Biologi,2019,,Beasiswa,S1,L,3.093757513157813
2019005431,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,L,2.8726533477931957
2019005448,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,3.0541151209802555
2019005726,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.1266328841176128
2019005835,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,P,4.2931403896370695
2019006471,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.5784015327585825
2019006554,Universitas Islam Indonesia,,2019,AKTIF,Alih Jenjang,S1,L,3.0521222337905733
2019006558,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.179407593055387
2019006687,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,P,3.170107939798451
2019006715,Universitas Islam Indonesia,Biologi,2019,,Transfer,S1,,3.285022024591825
2019007037,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,2.769915653332234
2019007481,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.2056972307543674
2019007632,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.0540493484612212
2019007644,,Biologi,2019,AKTIF,Transfer,S1,L,2.9493667162238877
2019007808,Universitas Islam Indonesia,Biologi,2019,DO,Mandiri,D3,L,3.592006770541677
2019008587,Universitas Islam Indonesia,Biologi,2019,AKTIF,,S1,L,3.1737769398985978
2019009205,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.174562992985225
2019009422,Universitas Islam Indonesia,,2019,DO,Mandiri,S1,P,3.1644061138231176
2019010208,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,P,3.1413512668436083
2019011281,,Biologi,2019,AKTIF,Alih Jenjang,S1,P,2.742773711049836
2019011777,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,3.4519042924329084
2019011864,Universitas Islam Indonesia,,2019,AKTIF,Beasiswa,S1,L,3.3772048621319644
2019012122,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,L,3.718662928796719
2019012227,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.173458698212232
2019012308,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,P,3.6595725142991964
2019012373,Universitas Islam Indonesia,Biologi,2019,LULUS,Alih Jenjang,,P,3.213377679464372
2019012677,Universitas Islam Indonesia, Biologi ,2019,AKTIF,Transfer,,P,2.9852092015885763
2019012779,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,L,3.1478208927867284
2019013126,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.6799845837857266
2019013182,Universitas Islam Indonesia,Biologi,2019,,Mandiri,Profesi,L,2.790570419841869
2019013283,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.352521926122844
2019013352,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,L,
2019013408,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,2.885506885333655
2019013598,Universitas Islam Indonesia,Biologi,2019,DO,Mandiri,S1,L,3.321015458059755
2019013602,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,L,3.0012595957388633
2019013607,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.128215855932016
2019014636,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,L,2.761532791025334
2019015389,Universitas Islam Indonesia,Biologi,2019,AKTIF,Alih Jenjang,S1,L,2.9562849329398544
2019015794,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.288787270921054
2019015861,Universitas Islam Indonesia,Biologi,2019,,Mandiri,S1,L,3.2298003616630124
2019016372,Universitas Islam Indonesia,Biologi,2019,LULUS,Alih Jenjang,S1,L,3.5009918660336377
2019016896,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.208879751907785
2019017346,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.151182172609597
2019017701,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.040294331434261
2019017830,Universitas Islam Indonesia,Biologi,2019,DO,Mandiri,S1,P,2.9433030479061557
2019018778,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S2,L,3.3064579950357857
2019018898,Universitas Islam Indonesia,Biologi,2019,LULUS,,D4,,3.094538270230097
2019018920,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,3.712234548437954
2019019301,Universitas Islam Indonesia,Biologi,2019,AKTIF,Alih Jenjang,S1,P,3.2887720521542985
2019019695,,Biologi,2019,DO,Beasiswa,S1,P,2.7332311328193724
2019019771,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,2.9088194868511352
2019020793,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,,P,
2019021005,Universitas Islam Indonesia,Biologi,2019,DO,Beasiswa,S1,P,3.5247261788690625
2019021308,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,P,3.497359964074227
2019021678,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,D3,P,3.2290380474054947
2019022157,Universitas Islam Indonesia,Biologi,2019,AKTIF,Alih Jenjang,S2,L,3.6757799751130262
2019022238,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,D3,P,3.3303147327339104
2019022388,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,2.641410901074589
2019022988,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S2,L,3.5099640491659367
2019023089,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,D4,P,3.6819835374580934
2019023187,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,L,3.006767219788442
2019023325,Universitas Islam Indonesia,Biologi,2019,LULUS,Alih Jenjang,S1,P,2.7894666943316118
2019023901,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,P,3.389205821935325
2019023919,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.129636080987148
2019024065,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,2.94522520931142
2019024977,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,2.8476812830682676
2019025226,Universitas Islam Indonesia,Biologi,2019,CUTI,Beasiswa,S1,P,3.1107558341968704
2019025397,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,4.884939616971294
2019025726,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,2.983745708193904
2019026294,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,L,3.6411601308383506
2019026789,Universitas Islam Indonesia,Biologi,2019,LULUS,Alih Jenjang,S1,L,3.1634168563523573
2019027084,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,L,3.093887961411298
2019027145,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,D4,P,3.565186625343345
2019027190,Universitas Islam Indonesia,Biologi,2019,LULUS,,S1,P,3.2854375590998055
2019027283,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,2.9495510077261735
2019027498,Universitas Islam Indonesia,Biologi,2019,,Mandiri,,L,3.5124015640548216
2019027629,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.0062071823825938
2019027952,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,D4,P,3.476551871666419
2019028060,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.041603908763665
2019028074,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,,,3.4343960434327756
2019028077,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,3.0663295612613597
2019028096,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,D3,P,3.3346659419077973
2019028165,Universitas Islam Indonesia,,2019,,Mandiri,S1,P,3.383173054366024
2019028437,Universitas Islam Indonesia,Biologi,2019,CUTI,Beasiswa,S1,P,3.0426141099309048
2019028513,Universitas Islam Indonesia,Biologi,2019,DO,,S1,L,3.350721271047149
2019028674,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,L,2.977888536121573
2019028732,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,P,
2019029122,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,2.8209911159768684
2019029262,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,P,3.297392899348879
2019029377,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,L,3.930026767518098
2019029478,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.5663210716768985
2019030019,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.4645487168215667
2019030397,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,D3,,3.2539781185593704
2019030898,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,P,
2019030905,Universitas Islam Indonesia,,2019,AKTIF,Mandiri,S1,P,3.0102770277200026
2019030972,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,P,3.4453986430485957
2019031008,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,L,3.478485312234963
2019031016,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,L,3.447495078986157
2019031199,,Biologi,2019,,Mandiri,S1,L,3.484745317374107
2019031608,Universitas Islam Indonesia,Biologi,2019,,Alih Jenjang,S1,L,3.4330731547105477
2019031687,Universitas Islam Indonesia,Biologi,2019,AKTIF,Alih Jenjang,S1,P,3.302012970244141
2019032032,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,D3,P,3.4812388434496198
2019032376,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.44287003271305
2019032436,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,P,3.0817007546886916
2019032525,Universitas Islam Indonesia,,2019,,Mandiri,S1,L,3.0848685609024726
2019032701,Universitas Islam Indonesia,Biologi,2019,,Beasiswa,S1,L,3.216264394717777
2019033129,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,D4,L,3.111823967814255
2019033319,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.096203276922398
2019033489,Universitas Islam Indonesia,Biologi,2019,DO,Transfer,D3,P,3.0744492252233595
2019033700,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S3,,3.03851846415524
2019033737,Universitas Islam Indonesia,Biologi,2019,CUTI,,S1,L,3.04950625360208
2019033869,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,L,3.7467374632485995
2019034364,,Biologi,2019,LULUS,Mandiri,,L,3.096177718685805
2019034375,Universitas Islam Indonesia,,2019,AKTIF,Beasiswa,S2,L,2.8078658466950728
2019034432,,Biologi,2019,LULUS,Transfer,S1,L,2.962923885573361
2019035007,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,,3.5221391909781676
2019035057,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.0824802194125653
2019035229,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,S1,L,2.9273793087372804
2019035930,Universitas Islam Indonesia,,2019,LULUS,Beasiswa,S1,,3.143477272661319
2019036319,Universitas Islam Indonesia,Biologi,2019,DO,Transfer,S1,P,3.146245594963063
2019036565,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,Profesi,L,3.032461762366831
2019036759,Universitas Islam Indonesia,Biologi,2019,AKTIF,Alih Jenjang,S2,L,2.750961596173112
2019037054,Universitas Islam Indonesia,Biologi,2019,DO,Transfer,S1,P,2.8213247198037363
2019037926,Universitas Islam Indonesia,Biologi,2019,LULUS,Alih Jenjang,S1,P,3.411291450042795
2019037976,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,D3,P,2.4555705056415316
2019038827,Universitas Islam Indonesia,Biologi,2019,LULUS,Beasiswa,S1,L,3.3096221853481897
2019038883,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,L,3.601067519128752
2019038962,Universitas Islam Indonesia,Biologi,2019,DO,Alih Jenjang,S1,L,3.144715441535926
2019039284,,Biologi,2019,,Transfer,D4,L,3.0070471507836944
2019039722,Universitas Islam Indonesia,Biologi,2019,,Alih Jenjang,S1,P,2.9617621017675506
2019039792,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.0873470588887444
2019039930,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,L,3.6034228624987126
2019039934,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.339588642858232
2019040022,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,P,3.3077404410763442
2019040234,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,S1,,3.141349619613237
2019040260,Universitas Islam Indonesia,Biologi,2019,AKTIF,Mandiri,D4,P,3.1597568457802456
2019040425,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.0326540147023593
2019040576,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,
2019040655,Universitas Islam Indonesia,Biologi,2019,LULUS,Transfer,S1,P,3.297052965264432
2019040822,Universitas Islam Indonesia,,2019,AKTIF,Transfer,D3,L,3.190868263651323
2019040920,Universitas Islam Indonesia,Biologi,2019,AKTIF,Transfer,D3,L,2.3908614689359093
2019040924,Universitas Islam Indonesia,Biologi,2019,LULUS,,S1,L,3.7774680239237663
2019040937,Universitas Islam Indonesia,Biologi,2019,LULUS,Mandiri,S1,P,3.0421813718771236
2019041020,Universitas Islam Indonesia,Biologi,2019,LULUS,,S1,P,3.224945238752736
2019041685,Universitas Islam Indonesia,Biologi,2019,AKTIF,Beasiswa,S1,L,3.3339035024655037
2019041964,Universitas Islam Indonesia,Biologi,2019,CUTI,Transfer,S1,L,3.5417474517994076
2019000169,Universitas Islam Indonesia,Bisnis Digital,2019,AKTIF,Mandiri,S1,L,3.2267312991198267
2019001874,Universitas Islam Indonesia,Bisnis Digital,2019,AKTIF,Mandiri,S1,P,
2019002126,Universitas Islam Indonesia,Bisnis Digital,2019,LULUS,Mandiri,S1,L,3.354213310760814
2019002285,Universitas Islam Indonesia,Bisnis Digital,2019,AKTIF,Mandiri,S1,P,3.665277829670467
